BRANCH,YEAR,MONTH,CIRCULATION,COMPUTER_SESSIONS,VISITORS
Austin,2020,3,809.0,1073.0,5390.0
Austin,2020,4,0.0,0.0,0.0
Austin,2020,5,0.0,0.0,0.0
Austin,2020,6,452.0,307.0,1838.0
Austin,2020,7,730.0,760.0,3614.0
Austin,2020,8,920.0,873.0,4584.0
Austin,2020,9,944.0,748.0,4122.0
Austin,2020,10,782.0,722.0,3932.0
Austin,2020,11,639.0,623.0,3152.0
Austin,2020,12,566.0,714.0,2923.0
Austin,2021,1,680.0,645.0,2991.0
Austin,2021,2,626.0,532.0,2412.0
Austin,2021,3,667.0,733.0,3799.0
Austin,2021,4,549.0,684.0,2957.0
Austin,2021,5,565.0,663.0,2615.0
Austin,2021,6,682.0,745.0,2946.0
Austin,2021,7,581.0,783.0,2874.0
Austin,2021,8,512.0,841.0,3083.0
Austin,2021,9,625.0,770.0,2926.0
Austin,2021,10,611.0,779.0,3171.0
Austin,2021,11,563.0,772.0,3164.0
Austin,2021,12,447.0,607.0,2383.0
Austin,2022,1,521.0,540.0,2991.0
Austin,2022,2,576.0,657.0,2312.0
Austin,2022,3,667.0,771.0,3410.0
Austin,2022,4,644.0,861.0,3486.0
Austin,2022,5,524.0,886.0,1636.0
Austin,2022,6,643.0,843.0,3883.0
Austin,2022,7,592.0,1159.0,5135.0
Austin,2022,8,573.0,1165.0,4145.0
Austin,2022,9,747.0,969.0,3804.0
Austin,2022,10,683.0,929.0,3918.0
Austin,2022,11,666.0,816.0,3492.0
Austin,2022,12,753.0,639.0,2982.0
Austin,2023,1,690.0,698.0,3335.0
Austin,2023,2,615.0,754.0,3313.0
Austin,2023,3,812.0,858.0,4077.0
Austin,2023,4,842.0,877.0,4028.0
Austin-Irving,2011,1,12593.0,2442.0,11556.0
Austin-Irving,2011,2,11791.0,2801.0,9904.0
Austin-Irving,2011,3,14807.0,4403.0,13214.0
Austin-Irving,2011,4,14382.0,4503.0,13064.0
Austin-Irving,2011,5,11754.0,3728.0,10969.0
Austin-Irving,2011,6,14402.0,2554.0,12587.0
Austin-Irving,2011,7,14605.0,2397.0,12596.0
Austin-Irving,2011,8,15164.0,2647.0,13638.0
Austin-Irving,2011,9,14306.0,2464.0,12542.0
Austin-Irving,2011,10,15357.0,2552.0,13286.0
Austin-Irving,2011,11,14069.0,2425.0,11868.0
Austin-Irving,2011,12,12404.0,2177.0,10628.0
Austin-Irving,2012,1,12495.0,1895.0,10076.0
Austin-Irving,2012,2,12977.0,2055.0,10788.0
Austin-Irving,2012,3,13369.0,2117.0,11895.0
Austin-Irving,2012,4,12672.0,2287.0,11660.0
Austin-Irving,2012,5,11622.0,2217.0,10365.0
Austin-Irving,2012,6,13316.0,2209.0,11179.0
Austin-Irving,2012,7,13630.0,2104.0,11558.0
Austin-Irving,2012,8,13640.0,2268.0,11985.0
Austin-Irving,2012,9,14050.0,2154.0,11568.0
Austin-Irving,2012,10,14362.0,2283.0,12326.0
Austin-Irving,2012,11,13429.0,2171.0,10505.0
Austin-Irving,2012,12,11843.0,2125.0,10059.0
Austin-Irving,2013,1,12945.0,2101.0,10501.0
Austin-Irving,2013,2,11684.0,1751.0,9760.0
Austin-Irving,2013,3,13635.0,1905.0,10781.0
Austin-Irving,2013,4,12639.0,1956.0,10977.0
Austin-Irving,2013,5,11645.0,1931.0,10542.0
Austin-Irving,2013,6,11793.0,1748.0,10172.0
Austin-Irving,2013,7,14335.0,1977.0,12077.0
Austin-Irving,2013,8,12022.0,1999.0,11090.0
Austin-Irving,2013,9,11679.0,2083.0,10710.0
Austin-Irving,2013,10,12298.0,2267.0,11275.0
Austin-Irving,2013,11,12604.0,2023.0,10448.0
Austin-Irving,2013,12,9664.0,1580.0,8064.0
Austin-Irving,2014,1,10144.0,1539.0,8294.0
Austin-Irving,2014,2,9554.0,1505.0,8504.0
Austin-Irving,2014,3,11474.0,1842.0,10286.0
Austin-Irving,2014,4,11294.0,1895.0,10416.0
Austin-Irving,2014,5,10182.0,1811.0,9302.0
Austin-Irving,2014,6,11213.0,1808.0,9729.0
Austin-Irving,2014,7,12229.0,1848.0,10612.0
Austin-Irving,2014,8,11093.0,1888.0,10046.0
Austin-Irving,2014,9,10969.0,1830.0,9748.0
Austin-Irving,2014,10,11502.0,2059.0,10449.0
Austin-Irving,2014,11,9968.0,1735.0,8317.0
Austin-Irving,2014,12,9034.0,1749.0,8629.0
Austin-Irving,2015,1,10545.0,1691.0,8331.0
Austin-Irving,2015,2,8435.0,1512.0,8121.0
Austin-Irving,2015,3,10773.0,1845.0,9915.0
Austin-Irving,2015,4,9990.0,1686.0,9761.0
Austin-Irving,2015,5,9385.0,1540.0,8406.0
Austin-Irving,2015,6,10784.0,1784.0,10528.0
Austin-Irving,2015,7,11624.0,1745.0,10043.0
Austin-Irving,2015,8,11158.0,1889.0,9708.0
Austin-Irving,2015,9,10160.0,1799.0,8886.0
Austin-Irving,2015,10,10856.0,1778.0,9918.0
Austin-Irving,2015,11,9628.0,1803.0,8866.0
Austin-Irving,2015,12,8997.0,1526.0,8211.0
Austin-Irving,2016,1,9778.0,1683.0,8726.0
Austin-Irving,2016,2,10030.0,1721.0,9201.0
Austin-Irving,2016,3,11160.0,1809.0,10017.0
Austin-Irving,2016,4,10556.0,1735.0,10010.0
Austin-Irving,2016,5,8512.0,1552.0,8346.0
Austin-Irving,2016,6,10115.0,1610.0,9571.0
Austin-Irving,2016,7,10368.0,1568.0,9567.0
Austin-Irving,2016,8,10589.0,1727.0,9386.0
Austin-Irving,2016,9,9482.0,1758.0,9110.0
Austin-Irving,2016,10,9949.0,1835.0,10505.0
Austin-Irving,2016,11,9058.0,1685.0,10540.0
Austin-Irving,2016,12,8423.0,1596.0,9913.0
Austin-Irving,2017,1,9530.0,1664.0,7998.0
Austin-Irving,2017,2,8547.0,1559.0,8105.0
Austin-Irving,2017,3,9921.0,1701.0,9273.0
Austin-Irving,2017,4,9041.0,1628.0,8379.0
Austin-Irving,2017,5,6817.0,1201.0,4855.0
Austin-Irving,2017,6,9724.0,1509.0,8911.0
Austin-Irving,2017,7,10551.0,1489.0,9388.0
Austin-Irving,2017,8,10187.0,1724.0,13358.0
Austin-Irving,2017,9,9265.0,1581.0,9154.0
Austin-Irving,2017,10,9669.0,1411.0,8835.0
Austin-Irving,2017,11,9117.0,1439.0,8221.0
Austin-Irving,2017,12,7866.0,1267.0,7254.0
Austin-Irving,2018,1,9333.0,1349.0,8619.0
Austin-Irving,2018,2,7887.0,1240.0,7541.0
Austin-Irving,2018,3,10465.0,1445.0,9578.0
Austin-Irving,2018,4,8948.0,1372.0,8469.0
Austin-Irving,2018,5,7946.0,1354.0,8243.0
Austin-Irving,2018,6,9571.0,1206.0,8703.0
Austin-Irving,2018,7,9891.0,1387.0,9800.0
Austin-Irving,2018,8,9146.0,1311.0,9477.0
Austin-Irving,2018,9,8366.0,1347.0,8403.0
Austin-Irving,2018,10,9435.0,1533.0,9331.0
Austin-Irving,2018,11,9118.0,1357.0,8804.0
Austin-Irving,2018,12,8146.0,1343.0,7702.0
Austin-Irving,2019,1,9678.0,1256.0,8003.0
Austin-Irving,2019,2,9764.0,1261.0,8879.0
Austin-Irving,2019,3,10845.0,1483.0,9627.0
Austin-Irving,2019,4,10541.0,1545.0,8853.0
Austin-Irving,2019,5,9763.0,1537.0,9172.0
Austin-Irving,2019,6,11442.0,1430.0,9897.0
Austin-Irving,2019,7,11634.0,1391.0,10441.0
Austin-Irving,2019,8,11063.0,1389.0,10110.0
Austin-Irving,2019,9,9379.0,1296.0,9031.0
Austin-Irving,2019,10,9932.0,1342.0,10054.0
Austin-Irving,2019,11,8567.0,1066.0,8060.0
Austin-Irving,2019,12,6492.0,1119.0,6953.0
Austin-Irving,2020,1,7877.0,1174.0,7867.0
Austin-Irving,2020,2,7175.0,1073.0,7380.0
Austin-Irving,2020,3,4749.0,463.0,4222.0
Austin-Irving,2020,4,0.0,0.0,0.0
Austin-Irving,2020,5,0.0,0.0,0.0
Austin-Irving,2020,6,4077.0,235.0,1972.0
Austin-Irving,2020,7,6122.0,316.0,2810.0
Austin-Irving,2020,8,5898.0,362.0,2823.0
Austin-Irving,2020,9,6365.0,371.0,5558.0
Austin-Irving,2020,10,5869.0,379.0,6360.0
Austin-Irving,2020,11,4495.0,234.0,2820.0
Austin-Irving,2020,12,4077.0,241.0,2737.0
Austin-Irving,2021,1,4715.0,325.0,3101.0
Austin-Irving,2021,2,4232.0,318.0,3072.0
Austin-Irving,2021,3,5796.0,453.0,4830.0
Austin-Irving,2021,4,4717.0,379.0,3651.0
Austin-Irving,2021,5,5354.0,447.0,4121.0
Austin-Irving,2021,6,6140.0,516.0,4523.0
Austin-Irving,2021,7,6020.0,512.0,4536.0
Austin-Irving,2021,8,5749.0,541.0,4337.0
Austin-Irving,2021,9,5311.0,477.0,4483.0
Austin-Irving,2021,10,5480.0,515.0,4613.0
Austin-Irving,2021,11,4718.0,424.0,3488.0
Austin-Irving,2021,12,4702.0,516.0,3965.0
Austin-Irving,2022,1,5054.0,567.0,3101.0
Austin-Irving,2022,2,4857.0,482.0,3642.0
Austin-Irving,2022,3,5787.0,621.0,4957.0
Austin-Irving,2022,4,5604.0,670.0,4893.0
Austin-Irving,2022,5,4626.0,614.0,4326.0
Austin-Irving,2022,6,5883.0,613.0,5147.0
Austin-Irving,2022,7,6068.0,654.0,5029.0
Austin-Irving,2022,8,5834.0,672.0,5149.0
Austin-Irving,2022,9,5419.0,651.0,4840.0
Austin-Irving,2022,10,4917.0,718.0,5656.0
Austin-Irving,2022,11,4976.0,578.0,5303.0
Austin-Irving,2022,12,4457.0,513.0,3944.0
Austin-Irving,2023,1,5561.0,610.0,3165.0
Austin-Irving,2023,2,5035.0,542.0,3462.0
Austin-Irving,2023,3,5591.0,770.0,3438.0
Austin-Irving,2023,4,4960.0,675.0,3240.0
Avalon,2011,1,5664.0,4090.0,16074.0
Avalon,2011,2,4367.0,2945.0,15046.0
Avalon,2011,3,5937.0,4267.0,14825.0
Avalon,2011,4,5980.0,4279.0,12685.0
Avalon,2011,5,5596.0,4006.0,10150.0
Avalon,2011,6,6286.0,4292.0,14235.0
Avalon,2011,7,6184.0,4461.0,12205.0
Avalon,2011,8,6933.0,5109.0,10245.0
Avalon,2011,9,6574.0,4697.0,10864.0
Avalon,2011,10,6955.0,5071.0,13085.0
Avalon,2011,11,6113.0,4464.0,11005.0
Avalon,2011,12,5295.0,4090.0,9943.0
Avalon,2012,1,5515.0,3833.0,9723.0
Avalon,2012,2,5290.0,3675.0,9702.0
Avalon,2012,3,5717.0,3732.0,9848.0
Avalon,2012,4,5270.0,3820.0,10589.0
Avalon,2012,5,4985.0,3618.0,9262.0
Avalon,2012,6,5422.0,3925.0,10580.0
Avalon,2012,7,5543.0,4489.0,11480.0
Avalon,2012,8,6068.0,5162.0,12495.0
Avalon,2012,9,6257.0,4765.0,12194.0
Avalon,2012,10,6737.0,5156.0,13361.0
Avalon,2012,11,5344.0,4400.0,10653.0
Avalon,2012,12,4737.0,3904.0,9431.0
Avalon,2013,1,4962.0,4228.0,10903.0
Avalon,2013,2,4488.0,3379.0,8801.0
Avalon,2013,3,4856.0,3731.0,9864.0
Avalon,2013,4,4912.0,3804.0,11433.0
Avalon,2013,5,5129.0,3914.0,11864.0
Avalon,2013,6,5360.0,4150.0,11495.0
Avalon,2013,7,5718.0,4661.0,12639.0
Avalon,2013,8,5066.0,4538.0,12746.0
Avalon,2013,9,4672.0,3923.0,11460.0
Avalon,2013,10,5105.0,4163.0,11817.0
Avalon,2013,11,4827.0,3662.0,5994.0
Avalon,2013,12,3620.0,3206.0,5034.0
Avalon,2014,1,4377.0,3486.0,6374.0
Avalon,2014,2,3792.0,2971.0,10113.0
Avalon,2014,3,4388.0,3620.0,9822.0
Avalon,2014,4,4573.0,4051.0,10383.0
Avalon,2014,5,4817.0,3811.0,10311.0
Avalon,2014,6,5314.0,4359.0,11230.0
Avalon,2014,7,5397.0,1496.0,13192.0
Avalon,2014,8,4833.0,3916.0,11397.0
Avalon,2014,9,5149.0,4562.0,11000.0
Avalon,2014,10,5157.0,4502.0,11320.0
Avalon,2014,11,4774.0,3755.0,9218.0
Avalon,2014,12,4248.0,3732.0,7507.0
Avalon,2015,1,4318.0,3718.0,9191.0
Avalon,2015,2,3296.0,2956.0,7835.0
Avalon,2015,3,4231.0,3694.0,9721.0
Avalon,2015,4,4271.0,3648.0,9925.0
Avalon,2015,5,4045.0,3203.0,8873.0
Avalon,2015,6,4549.0,3867.0,9908.0
Avalon,2015,7,4330.0,4003.0,9852.0
Avalon,2015,8,4259.0,4121.0,10385.0
Avalon,2015,9,4216.0,3600.0,8937.0
Avalon,2015,10,4396.0,3952.0,9999.0
Avalon,2015,11,3832.0,3474.0,8889.0
Avalon,2015,12,3366.0,3462.0,8479.0
Avalon,2016,1,4274.0,3272.0,8835.0
Avalon,2016,2,3874.0,3296.0,8984.0
Avalon,2016,3,3986.0,3529.0,8993.0
Avalon,2016,4,4069.0,3633.0,9729.0
Avalon,2016,5,3254.0,3239.0,9201.0
Avalon,2016,6,3725.0,3518.0,9755.0
Avalon,2016,7,4254.0,3536.0,10089.0
Avalon,2016,8,4578.0,3860.0,9860.0
Avalon,2016,9,3816.0,3560.0,9053.0
Avalon,2016,10,3896.0,3712.0,9772.0
Avalon,2016,11,4203.0,3695.0,10110.0
Avalon,2016,12,3773.0,3662.0,8970.0
Avalon,2017,1,3814.0,4203.0,10435.0
Avalon,2017,2,3988.0,4346.0,11306.0
Avalon,2017,3,3780.0,4699.0,12521.0
Avalon,2017,4,3993.0,4553.0,12312.0
Avalon,2017,5,3461.0,4877.0,13098.0
Avalon,2017,6,3586.0,4297.0,13023.0
Avalon,2017,7,3413.0,4291.0,13026.0
Avalon,2017,8,3893.0,4786.0,14101.0
Avalon,2017,9,4040.0,4961.0,13630.0
Avalon,2017,10,4869.0,5167.0,12337.0
Avalon,2017,11,3969.0,4615.0,12115.0
Avalon,2017,12,3175.0,3233.0,8042.0
Avalon,2018,1,3644.0,3752.0,9937.0
Avalon,2018,2,3220.0,2849.0,8694.0
Avalon,2018,3,3766.0,3579.0,9782.0
Avalon,2018,4,3111.0,3493.0,10112.0
Avalon,2018,5,3464.0,3089.0,8814.0
Avalon,2018,6,3117.0,3259.0,9071.0
Avalon,2018,7,3556.0,3486.0,10346.0
Avalon,2018,8,3293.0,3726.0,10975.0
Avalon,2018,9,3259.0,3371.0,9772.0
Avalon,2018,10,3346.0,3447.0,9693.0
Avalon,2018,11,2837.0,2942.0,8701.0
Avalon,2018,12,2771.0,2868.0,8544.0
Avalon,2019,1,2910.0,2635.0,7925.0
Avalon,2019,2,2836.0,2807.0,8093.0
Avalon,2019,3,3086.0,3048.0,8748.0
Avalon,2019,4,3152.0,3071.0,11392.0
Avalon,2019,5,2942.0,3003.0,8896.0
Avalon,2019,6,3279.0,2838.0,7870.0
Avalon,2019,7,3460.0,3056.0,9318.0
Avalon,2019,8,3538.0,2947.0,9045.0
Avalon,2019,9,2910.0,2713.0,8389.0
Avalon,2019,10,3128.0,3183.0,10385.0
Avalon,2019,11,2585.0,2651.0,7523.0
Avalon,2019,12,2654.0,2651.0,7078.0
Avalon,2020,1,2531.0,2848.0,8908.0
Avalon,2020,2,2244.0,2373.0,7616.0
Avalon,2020,3,1798.0,1397.0,4437.0
Avalon,2020,4,0.0,0.0,0.0
Avalon,2020,5,0.0,0.0,0.0
Avalon,2020,6,917.0,513.0,2713.0
Avalon,2020,7,1466.0,905.0,3939.0
Avalon,2020,8,1349.0,955.0,4140.0
Avalon,2020,9,1543.0,974.0,3933.0
Avalon,2020,10,1935.0,1019.0,3899.0
Avalon,2020,11,1407.0,935.0,3575.0
Avalon,2020,12,1609.0,981.0,2083.0
Avalon,2021,1,1342.0,885.0,2985.0
Avalon,2021,2,1099.0,786.0,2513.0
Avalon,2021,3,1241.0,630.0,4235.0
Avalon,2021,4,1264.0,986.0,3864.0
Avalon,2021,5,1368.0,1035.0,4046.0
Avalon,2021,6,1378.0,1072.0,3479.0
Avalon,2021,7,1242.0,1187.0,4270.0
Avalon,2021,8,1432.0,1250.0,4583.0
Avalon,2021,9,1589.0,1261.0,4489.0
Avalon,2021,10,1476.0,1328.0,4840.0
Avalon,2021,11,1355.0,1303.0,4136.0
Avalon,2021,12,1217.0,1159.0,3413.0
Avalon,2022,1,1236.0,1171.0,2985.0
Avalon,2022,2,1032.0,997.0,4007.0
Avalon,2022,3,1378.0,1370.0,4777.0
Avalon,2022,4,1457.0,1508.0,5025.0
Avalon,2022,5,1328.0,1350.0,4666.0
Avalon,2022,6,1362.0,1386.0,4188.0
Avalon,2022,7,1462.0,1432.0,5093.0
Avalon,2022,8,1587.0,1517.0,4747.0
Avalon,2022,9,1246.0,1392.0,3630.0
Avalon,2022,10,1298.0,1420.0,3639.0
Avalon,2022,11,1230.0,1215.0,3029.0
Avalon,2022,12,951.0,1179.0,1950.0
Avalon,2023,1,1243.0,1352.0,3345.0
Avalon,2023,2,1302.0,1301.0,3417.0
Avalon,2023,3,1479.0,1475.0,4169.0
Avalon,2023,4,1335.0,1432.0,3917.0
Back of the Yards,2011,1,5485.0,2217.0,5895.0
Back of the Yards,2011,2,5171.0,1647.0,6263.0
Back of the Yards,2011,3,6024.0,2304.0,8204.0
Back of the Yards,2011,4,6592.0,2426.0,8504.0
Back of the Yards,2011,5,5170.0,2135.0,7475.0
Back of the Yards,2011,6,4033.0,1524.0,6597.0
Back of the Yards,2011,7,4832.0,2117.0,7910.0
Back of the Yards,2011,8,3129.0,1732.0,
Back of the Yards,2011,9,34.0,0.0,0.0
Back of the Yards,2011,10,0.0,0.0,0.0
Back of the Yards,2011,11,0.0,0.0,0.0
Back of the Yards,2011,12,0.0,0.0,0.0
Back of the Yards,2013,1,0.0,0.0,0.0
Back of the Yards,2013,2,0.0,0.0,0.0
Back of the Yards,2013,3,0.0,0.0,0.0
Back of the Yards,2013,4,0.0,0.0,0.0
Back of the Yards,2013,5,0.0,0.0,0.0
Back of the Yards,2013,6,0.0,0.0,0.0
Back of the Yards,2013,7,0.0,0.0,0.0
Back of the Yards,2013,8,588.0,100.0,0.0
Back of the Yards,2013,9,5207.0,1443.0,6273.0
Back of the Yards,2013,10,5660.0,2198.0,6984.0
Back of the Yards,2013,11,5077.0,2118.0,5860.0
Back of the Yards,2013,12,4169.0,1732.0,4642.0
Back of the Yards,2014,1,3935.0,1638.0,4200.0
Back of the Yards,2014,2,3675.0,1496.0,4129.0
Back of the Yards,2014,3,4319.0,1828.0,5153.0
Back of the Yards,2014,4,4544.0,2198.0,6036.0
Back of the Yards,2014,5,4047.0,2105.0,5337.0
Back of the Yards,2014,6,4813.0,1934.0,5467.0
Back of the Yards,2014,7,6459.0,2425.0,6543.0
Back of the Yards,2014,8,4775.0,2905.0,5836.0
Back of the Yards,2014,9,4430.0,2470.0,5519.0
Back of the Yards,2014,10,4735.0,2743.0,6358.0
Back of the Yards,2014,11,4294.0,2742.0,5227.0
Back of the Yards,2014,12,3751.0,2387.0,4948.0
Back of the Yards,2015,1,3810.0,2281.0,4541.0
Back of the Yards,2015,2,2711.0,1550.0,3562.0
Back of the Yards,2015,3,3748.0,1945.0,4983.0
Back of the Yards,2015,4,4157.0,2383.0,5615.0
Back of the Yards,2015,5,3687.0,2207.0,5095.0
Back of the Yards,2015,6,4336.0,2488.0,6187.0
Back of the Yards,2015,7,4600.0,2896.0,6507.0
Back of the Yards,2015,8,3916.0,3175.0,6453.0
Back of the Yards,2015,9,4189.0,2434.0,6093.0
Back of the Yards,2015,10,4657.0,2501.0,6176.0
Back of the Yards,2015,11,3852.0,2368.0,5401.0
Back of the Yards,2015,12,3192.0,2232.0,4928.0
Back of the Yards,2016,1,3222.0,2061.0,4871.0
Back of the Yards,2016,2,3923.0,2145.0,5896.0
Back of the Yards,2016,3,4341.0,2112.0,5552.0
Back of the Yards,2016,4,3711.0,2364.0,6453.0
Back of the Yards,2016,5,3183.0,2189.0,5713.0
Back of the Yards,2016,6,3416.0,2263.0,5487.0
Back of the Yards,2016,7,3457.0,2636.0,5694.0
Back of the Yards,2016,8,3321.0,3030.0,6857.0
Back of the Yards,2016,9,2845.0,2215.0,5719.0
Back of the Yards,2016,10,2950.0,1964.0,5223.0
Back of the Yards,2016,11,2893.0,1924.0,4421.0
Back of the Yards,2016,12,2240.0,1657.0,3863.0
Back of the Yards,2017,1,2790.0,1839.0,4407.0
Back of the Yards,2017,2,2642.0,1592.0,3895.0
Back of the Yards,2017,3,2937.0,1895.0,4497.0
Back of the Yards,2017,4,2739.0,1795.0,4351.0
Back of the Yards,2017,5,2334.0,1501.0,4656.0
Back of the Yards,2017,6,2698.0,1844.0,5421.0
Back of the Yards,2017,7,2652.0,2318.0,8023.0
Back of the Yards,2017,8,2741.0,2642.0,6570.0
Back of the Yards,2017,9,2418.0,1753.0,4662.0
Back of the Yards,2017,10,2891.0,1787.0,5224.0
Back of the Yards,2017,11,2551.0,1538.0,4652.0
Back of the Yards,2017,12,1731.0,1231.0,3860.0
Back of the Yards,2018,1,2083.0,1466.0,4342.0
Back of the Yards,2018,2,1833.0,1164.0,3443.0
Back of the Yards,2018,3,2114.0,1318.0,5152.0
Back of the Yards,2018,4,1942.0,1231.0,3920.0
Back of the Yards,2018,5,1627.0,1154.0,3834.0
Back of the Yards,2018,6,2311.0,1283.0,4008.0
Back of the Yards,2018,7,2437.0,1412.0,4767.0
Back of the Yards,2018,8,2659.0,1505.0,5208.0
Back of the Yards,2018,9,2390.0,1228.0,4295.0
Back of the Yards,2018,10,2917.0,1340.0,4765.0
Back of the Yards,2018,11,2337.0,1100.0,3976.0
Back of the Yards,2018,12,2057.0,1135.0,3297.0
Back of the Yards,2019,1,2156.0,1118.0,3382.0
Back of the Yards,2019,2,1856.0,1037.0,3235.0
Back of the Yards,2019,3,2091.0,1144.0,3990.0
Back of the Yards,2019,4,2593.0,1324.0,3864.0
Back of the Yards,2019,5,1837.0,1124.0,4310.0
Back of the Yards,2019,6,1772.0,1159.0,3670.0
Back of the Yards,2019,7,2412.0,1367.0,4447.0
Back of the Yards,2019,8,2393.0,1386.0,4243.0
Back of the Yards,2019,9,1820.0,1040.0,3801.0
Back of the Yards,2019,10,2286.0,1279.0,4173.0
Back of the Yards,2019,11,1534.0,930.0,3007.0
Back of the Yards,2019,12,1715.0,807.0,2867.0
Back of the Yards,2020,1,1889.0,917.0,3226.0
Back of the Yards,2020,2,1847.0,940.0,3246.0
Back of the Yards,2020,3,1541.0,509.0,1848.0
Back of the Yards,2020,4,0.0,0.0,0.0
Back of the Yards,2020,5,0.0,0.0,0.0
Back of the Yards,2020,6,570.0,187.0,1643.0
Back of the Yards,2020,7,798.0,295.0,1652.0
Back of the Yards,2020,8,818.0,302.0,1810.0
Back of the Yards,2020,9,1087.0,290.0,1820.0
Back of the Yards,2020,10,1026.0,293.0,1870.0
Back of the Yards,2020,11,857.0,261.0,1503.0
Back of the Yards,2020,12,718.0,290.0,1398.0
Back of the Yards,2021,1,856.0,287.0,1440.0
Back of the Yards,2021,2,647.0,301.0,1482.0
Back of the Yards,2021,3,1070.0,399.0,2382.0
Back of the Yards,2021,4,1006.0,339.0,1491.0
Back of the Yards,2021,5,943.0,395.0,1948.0
Back of the Yards,2021,6,1090.0,413.0,1970.0
Back of the Yards,2021,7,1241.0,456.0,2560.0
Back of the Yards,2021,8,1179.0,465.0,2873.0
Back of the Yards,2021,9,1073.0,470.0,2283.0
Back of the Yards,2021,10,1363.0,527.0,2957.0
Back of the Yards,2021,11,1032.0,447.0,1877.0
Back of the Yards,2021,12,916.0,458.0,2122.0
Back of the Yards,2022,1,771.0,408.0,1440.0
Back of the Yards,2022,2,836.0,369.0,1689.0
Back of the Yards,2022,3,1141.0,476.0,2689.0
Back of the Yards,2022,4,1244.0,496.0,2942.0
Back of the Yards,2022,5,1048.0,504.0,2729.0
Back of the Yards,2022,6,1254.0,478.0,2933.0
Back of the Yards,2022,7,1117.0,502.0,2717.0
Back of the Yards,2022,8,1232.0,591.0,2943.0
Back of the Yards,2022,9,959.0,473.0,2816.0
Back of the Yards,2022,10,989.0,489.0,3508.0
Back of the Yards,2022,11,790.0,434.0,2576.0
Back of the Yards,2022,12,861.0,337.0,2276.0
Back of the Yards,2023,1,989.0,414.0,2440.0
Back of the Yards,2023,2,889.0,446.0,2529.0
Back of the Yards,2023,3,984.0,640.0,3529.0
Back of the Yards,2023,4,1134.0,604.0,3525.0
Beverly,2011,1,8049.0,2595.0,9504.0
Beverly,2011,2,7473.0,2063.0,7135.0
Beverly,2011,3,9239.0,2941.0,10271.0
Beverly,2011,4,9449.0,2887.0,9508.0
Beverly,2011,5,8299.0,2752.0,8815.0
Beverly,2011,6,10053.0,2833.0,10869.0
Beverly,2011,7,10086.0,2967.0,11346.0
Beverly,2011,8,9595.0,3416.0,11310.0
Beverly,2011,9,8439.0,3072.0,10350.0
Beverly,2011,10,9610.0,3206.0,11098.0
Beverly,2011,11,8749.0,2985.0,10121.0
Beverly,2011,12,7578.0,2717.0,8622.0
Beverly,2012,1,7375.0,2394.0,7605.0
Beverly,2012,2,7477.0,2387.0,8228.0
Beverly,2012,3,8110.0,2882.0,9315.0
Beverly,2012,4,7279.0,2506.0,8560.0
Beverly,2012,5,6798.0,2479.0,7946.0
Beverly,2012,6,8735.0,2749.0,9676.0
Beverly,2012,7,8791.0,2525.0,9975.0
Beverly,2012,8,8108.0,3164.0,9975.0
Beverly,2012,9,7819.0,3023.0,9212.0
Beverly,2012,10,7739.0,3298.0,10175.0
Beverly,2012,11,6800.0,2858.0,8427.0
Beverly,2012,12,5670.0,2506.0,7177.0
Beverly,2013,1,6771.0,2798.0,8380.0
Beverly,2013,2,6004.0,2253.0,6961.0
Beverly,2013,3,7191.0,2668.0,8314.0
Beverly,2013,4,6921.0,2945.0,8949.0
Beverly,2013,5,6127.0,2767.0,7719.0
Beverly,2013,6,7436.0,2765.0,8835.0
Beverly,2013,7,8502.0,3078.0,10792.0
Beverly,2013,8,7246.0,3139.0,9391.0
Beverly,2013,9,6306.0,2692.0,9071.0
Beverly,2013,10,6951.0,2884.0,10016.0
Beverly,2013,11,6531.0,2472.0,8073.0
Beverly,2013,12,5056.0,2040.0,6474.0
Beverly,2014,1,5558.0,2174.0,6650.0
Beverly,2014,2,5070.0,2136.0,6825.0
Beverly,2014,3,6277.0,2423.0,8506.0
Beverly,2014,4,6222.0,2691.0,8794.0
Beverly,2014,5,5228.0,2374.0,7935.0
Beverly,2014,6,6032.0,2608.0,9432.0
Beverly,2014,7,6808.0,2684.0,10168.0
Beverly,2014,8,5660.0,2721.0,8379.0
Beverly,2014,9,5284.0,2728.0,8864.0
Beverly,2014,10,5799.0,3169.0,10703.0
Beverly,2014,11,4969.0,2354.0,7980.0
Beverly,2014,12,4853.0,2423.0,8024.0
Beverly,2015,1,5331.0,2494.0,8853.0
Beverly,2015,2,4353.0,2183.0,7513.0
Beverly,2015,3,5645.0,2618.0,9244.0
Beverly,2015,4,5513.0,2629.0,9025.0
Beverly,2015,5,4902.0,2117.0,7603.0
Beverly,2015,6,5873.0,2531.0,10150.0
Beverly,2015,7,6351.0,2155.0,9306.0
Beverly,2015,8,5492.0,2393.0,7904.0
Beverly,2015,9,5307.0,2463.0,7914.0
Beverly,2015,10,5852.0,2493.0,8613.0
Beverly,2015,11,5009.0,2283.0,6939.0
Beverly,2015,12,4914.0,2090.0,6769.0
Beverly,2016,1,4749.0,1964.0,6813.0
Beverly,2016,2,5231.0,2149.0,7666.0
Beverly,2016,3,5429.0,2333.0,7943.0
Beverly,2016,4,5158.0,2179.0,7639.0
Beverly,2016,5,4271.0,2076.0,7568.0
