geoid,qualifying name,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree
17031691200,"Census Tract 6912, Cook County, Illinois",0.11021307861866275,0.8897869213813373,0.6061719324026451,0.15282880235121235,0.06465833945628215,0.029390154298310066,0.0
17031691300,"Census Tract 6913, Cook County, Illinois",0.0891891891891892,0.9108108108108108,0.6167567567567568,0.22756756756756757,0.12756756756756757,0.002162162162162162,0.0
17031460500,"Census Tract 4605, Cook County, Illinois",0.09196155526430756,0.9080384447356924,0.7011795543905636,0.3254696373962429,0.12254259501965924,0.03211009174311927,0.015945827872433378
17031460100,"Census Tract 4601, Cook County, Illinois",0.15399002493765587,0.8460099750623441,0.5947630922693267,0.2724438902743142,0.08728179551122195,0.013092269326683292,0.013092269326683292
17031834300,"Census Tract 8343, Cook County, Illinois",0.05626872058194266,0.9437312794180573,0.6452717158750535,0.3641420624732563,0.1399229781771502,0.04193410355156183,0.009627727856225931
17031460302,"Census Tract 4603.02, Cook County, Illinois",0.13249776186213072,0.8675022381378693,0.4847806624888093,0.18621307072515667,0.11369740376007162,0.019695613249776187,0.0040286481647269475
17031440201,"Census Tract 4402.01, Cook County, Illinois",0.12845849802371542,0.8715415019762845,0.5968379446640316,0.2692687747035573,0.09387351778656126,0.05113636363636364,0.01383399209486166
17031440101,"Census Tract 4401.01, Cook County, Illinois",0.23117744610281923,0.7688225538971808,0.5107794361525705,0.11243781094527364,0.020895522388059702,0.013266998341625208,0.013266998341625208
17031431301,"Census Tract 4313.01, Cook County, Illinois",0.09406858202038924,0.9059314179796107,0.5342910101946247,0.1329935125115848,0.04541241890639481,0.006487488415199258,0.0
17031691400,"Census Tract 6914, Cook County, Illinois",0.04521739130434783,0.9547826086956521,0.7455072463768115,0.26318840579710145,0.14956521739130435,0.002898550724637681,0.002898550724637681
17031691500,"Census Tract 6915, Cook County, Illinois",0.1404541631623213,0.8595458368376787,0.4819175777964676,0.1900756938603869,0.021867115222876366,0.0,0.0
17031834200,"Census Tract 8342, Cook County, Illinois",0.03578822833481218,0.9642117716651878,0.6645962732919255,0.25820763087843834,0.09937888198757763,0.005915409642117717,0.005915409642117717
17031820502,"Census Tract 8205.02, Cook County, Illinois",0.1457806392274086,0.8542193607725914,0.4584962060243734,0.18418027132674178,0.04897677627040699,0.002299379167624741,0.002299379167624741
17031640500,"Census Tract 6405, Cook County, Illinois",0.07360055286800277,0.9263994471319973,0.638217000691085,0.256046993780235,0.07947477539737388,0.022460262612301312,0.022460262612301312
17031640400,"Census Tract 6404, Cook County, Illinois",0.13157894736842105,0.868421052631579,0.47089314194577353,0.18819776714513556,0.023923444976076555,0.006379585326953748,0.006379585326953748
17031820400,"Census Tract 8204, Cook County, Illinois",0.35777126099706746,0.6422287390029325,0.32199413489736073,0.087683284457478,0.013489736070381233,0.0002932551319648094,0.0
17031561000,"Census Tract 5610, Cook County, Illinois",0.09937472085752568,0.9006252791424744,0.5694506476105404,0.2840553818669049,0.12661902635104957,0.0321572130415364,0.02344796784278696
17031820300,"Census Tract 8203, Cook County, Illinois",0.3654530522857925,0.6345469477142075,0.3397207774431974,0.14563372570490007,0.03558718861209965,0.002737476047084588,0.0
17031560900,"Census Tract 5609, Cook County, Illinois",0.13948111995890058,0.8605188800410994,0.5604931929103519,0.2725404572309273,0.07295145132288723,0.02029283329052145,0.0030824556896994607
17031822702,"Census Tract 8227.02, Cook County, Illinois",0.1328531412565026,0.8671468587434974,0.6010404161664666,0.281312525010004,0.10444177671068428,0.006002400960384154,0.006002400960384154
17031740200,"Census Tract 7402, Cook County, Illinois",0.03566047212456052,0.9643395278754395,0.7305374183827222,0.39552988448016074,0.15243596182822702,0.011803114013058764,0.006027122049221497
17031822701,"Census Tract 8227.01, Cook County, Illinois",0.037914691943127965,0.9620853080568721,0.777547393364929,0.48696682464454977,0.1501777251184834,0.045319905213270145,0.019845971563981043
17031821700,"Census Tract 8217, Cook County, Illinois",0.07253414264036419,0.9274658573596358,0.7523520485584219,0.3981790591805766,0.16722306525037936,0.028224582701062217,0.0
17031822000,"Census Tract 8220, Cook County, Illinois",0.12221112221112221,0.8777888777888778,0.5404595404595405,0.1754911754911755,0.07858807858807859,0.020646020646020648,0.015651015651015652
17031700402,"Census Tract 7004.02, Cook County, Illinois",0.1554083885209713,0.8445916114790287,0.5752759381898455,0.27417218543046357,0.11743929359823399,0.02384105960264901,0.012362030905077263
17031700302,"Census Tract 7003.02, Cook County, Illinois",0.22724922440537745,0.7727507755946226,0.49431230610134436,0.1419338159255429,0.045501551189245086,0.0,0.0
17031700401,"Census Tract 7004.01, Cook County, Illinois",0.20975724723073297,0.790242752769267,0.5491397596040537,0.16898420928588262,0.07636106528399718,0.0073061513080367665,0.0
17031700301,"Census Tract 7003.01, Cook County, Illinois",0.297866937531742,0.702133062468258,0.34662265109192486,0.1686135093956323,0.057389537836465214,0.016505840528186898,0.0025393600812595226
17031822101,"Census Tract 8221.01, Cook County, Illinois",0.13452914798206278,0.8654708520179372,0.5948110185778347,0.31742472773862906,0.1265214606021781,0.0,0.0
17031821102,"Census Tract 8211.02, Cook County, Illinois",0.17072389493914158,0.8292761050608585,0.433055733504164,0.2062780269058296,0.06342088404868675,0.0025624599615631004,0.0
17031820902,"Census Tract 8209.02, Cook County, Illinois",0.2641005078855921,0.7358994921144079,0.3715584068430901,0.136327185244587,0.044105854049719326,0.009623095429029671,0.0
17031820901,"Census Tract 8209.01, Cook County, Illinois",0.21468058968058967,0.7853194103194103,0.35626535626535627,0.09643734643734644,0.04054054054054054,0.008292383292383292,0.0
17031640800,"Census Tract 6408, Cook County, Illinois",0.16495806150978565,0.8350419384902144,0.44920782851817337,0.2087604846225536,0.06989748369058714,0.014911463187325256,0.009319664492078284
17031640600,"Census Tract 6406, Cook County, Illinois",0.10752688172043011,0.8924731182795699,0.6317204301075269,0.23756720430107528,0.057459677419354836,0.0,0.0
17031821600,"Census Tract 8216, Cook County, Illinois",0.04083570750237417,0.9591642924976258,0.7401076289965178,0.3238366571699905,0.12029123140234252,0.029123140234251346,0.01867679645457423
17031700502,"Census Tract 7005.02, Cook County, Illinois",0.05470287288469106,0.9452971271153089,0.683982683982684,0.3171979535615899,0.1637150728059819,0.006690279417552145,0.004329004329004329
17031700501,"Census Tract 7005.01, Cook County, Illinois",0.12086158755484643,0.8791384124451536,0.5618268847227762,0.23294774631033108,0.057239728759473474,0.017351416035101715,0.005584363781412046
17031700100,"Census Tract 7001, Cook County, Illinois",0.24289405684754523,0.7571059431524548,0.4569336778639104,0.12575366063738158,0.07708871662360034,0.0030146425495262705,0.0004306632213608958
17031661000,"Census Tract 6610, Cook County, Illinois",0.20091556459816887,0.7990844354018312,0.5061037639877924,0.10401831129196337,0.0422177009155646,0.0,0.0
17031660900,"Census Tract 6609, Cook County, Illinois",0.10727580372250423,0.8927241962774958,0.5401015228426396,0.06260575296108291,0.029780033840947545,0.0,0.0
17031660800,"Census Tract 6608, Cook County, Illinois",0.205575894114334,0.794424105885666,0.3469445226696705,0.12250070402703464,0.04449450858912982,0.003942551393973529,0.0
17031660700,"Census Tract 6607, Cook County, Illinois",0.3087843833185448,0.6912156166814551,0.3566992014196983,0.0834072759538598,0.027506654835847383,0.0,0.0
17031671400,"Census Tract 6714, Cook County, Illinois",0.2600690448791715,0.7399309551208285,0.25891829689298046,0.02761795166858458,0.006904487917146145,0.0,0.0
17031700200,"Census Tract 7002, Cook County, Illinois",0.20965382740126767,0.7903461725987323,0.3388590931253047,0.14480741101901512,0.03339834227206241,0.010726474890297415,0.007313505607020965
17031661100,"Census Tract 6611, Cook County, Illinois",0.2512464773466291,0.7487535226533709,0.4678083676566226,0.12182961196618253,0.03316713635378279,0.004985909386516367,0.00260134402774767
17031650500,"Census Tract 6505, Cook County, Illinois",0.27652955409609403,0.723470445903906,0.40615278257863807,0.17628759073625994,0.06394745938472174,0.014172139647424819,0.014172139647424819
17031650400,"Census Tract 6504, Cook County, Illinois",0.327637645782479,0.672362354217521,0.3835096284241931,0.12286411716842961,0.024681312720368862,0.0032546786004882017,0.0
17031650301,"Census Tract 6503.01, Cook County, Illinois",0.27765380937201145,0.7223461906279885,0.45329933057060884,0.20656678355116354,0.051641695887790884,0.0057379662097545425,0.0
17031650302,"Census Tract 6503.02, Cook County, Illinois",0.2877807384849638,0.7122192615150361,0.28016749143509706,0.053292729349067376,0.01865245527217358,0.011039208222306814,0.00723258469737343
